article,available_sizes,beautyDiscount,brandName,brand_route,brand_title,colection,discount,discountId,hasVariantPrice,id,image,image_count,images,item,line,mannequins,maxPrice,maxPriceOld,minPrice,minPriceOld,model,monoBrand,newIn,outfit,price,priceInStore,priceOld,route,season,sizeTable_name,sizeTable_show,sizeTable_title,title,variant_count,warehouse
MANTIDE,42,,MaxMara,/az/brands/maxmara,Max Mara,wom,20,,False,190992,190992-c53e5a81abd8a054aad86fdfa2a81d82.jpg,4,"190992-c53e5a81abd8a054aad86fdfa2a81d82.jpg, 190992-9261c416586f5723ce35aeb6795592d8.jpg, 190992-38eeabf8ba1ac2224b6457ced7219088.jpg, 190992-12a7bcc81adaefe7629d57ef55dd6a47.jpg",dress,SPORTMAX 3^ USCITA,,1141.6,1427,1141.6,1427,2322261936600,False,True,190992-9261c416586f5723ce35aeb6795592d8.jpg,1141.6,False,1427,/az/products/maxmara-mantide-metallik-effektli-don-190992,2023-24,it,False,IT,Mantide metallik effektli don,1,Premium
1,L,,Zimmerli,/az/brands/zimmerli,Zimmerli,woman,80,,False,156601,156601-2eef10635bb42dc998f1859b429cc222.jpg,2,"156601-2eef10635bb42dc998f1859b429cc222.jpg, 156601-f7d909d99ed5ebf6dec6888a221651ea.jpg",pantalon,LINGERIE,,35.599999999999994,178,35.599999999999994,178,700-2724-447,False,True,156601-f7d909d99ed5ebf6dec6888a221651ea.jpg,35.599999999999994,False,178,/az/products/zimmerli-pureness-salvar-156601,2018,xl,False,XL,PURENESS şalvar,1,Premium
WP047,"42, 46",,Roberto Cavalli,/az/brands/robertocavalli,Roberto Cavalli,woman,80,,False,181166,181166-c94fd393c243731e28febcf29fd94f4c.jpg,4,"181166-c94fd393c243731e28febcf29fd94f4c.jpg, 181166-0d65ee396e2cdc763fa1e2e6bfeda3d3.jpg, 181166-357a48e5958ee09ec48d017cd23b2dde.jpg, 181166-ce4416b0b805a5f865b32e79a8548ee2.jpg",skirt,04.17 FW,,80,400,80,400,DKT301,False,True,181166-0d65ee396e2cdc763fa1e2e6bfeda3d3.jpg,80,False,400,/az/products/roberto-cavalli-elastik-yundan-qelem-etek-181166,2016-17,it,False,IT,Elastik yundan qələm ətək,2,Premium
MID RISE,"26, 27",,J Brand,/az/brands/jbrand,J Brand,woman,80,,False,109982,109982-5559ee4e31cb6d2f7a80402ac40c869a.jpg,5,"109982-5559ee4e31cb6d2f7a80402ac40c869a.jpg, 109982-3638ab14276f50e1cbce05dae760da8a.jpg, 109982-838adcb2abe0a55603deaf47b75cda3c.jpg, 109982-6a75b5d534952720b2afd9a72943bd73.jpg, 109982-972a1deda0e4a756208ca7273f199edc.jpg",jeans,60,,30,150,30,150,8312I563,False,True,109982-3638ab14276f50e1cbce05dae760da8a.jpg,30,False,150,/az/products/j-brand-dar-bicimli-denim-salvar-109982,2015,denim,True,DENIM,Dar biçimli denim şalvar,2,Premium
OP-ART,44,,La Perla,/az/brands/laperla,La Perla,woman,80,,False,181314,181314-1302e60afae8703e392852ad84ea7b99.jpg,4,"181314-1302e60afae8703e392852ad84ea7b99.jpg, 181314-5bb91410ede6ad6a990de08342f0c2cb.jpg, 181314-8c533e86121e1e981fef80fafbb049cf.jpg, 181314-e8bfbda7ddbea99b56359f282f8fc8c4.jpg",dress,LINGERIE,,80,400,80,400,LPDCFI0022069,False,True,181314-5bb91410ede6ad6a990de08342f0c2cb.jpg,80,False,400,/az/products/la-perla-asimmetrik-zolaqli-tunika-181314,2016-17,it,False,IT,Asimmetrik zolaqlı tunika,1,Premium
RAULER,"52, 50, 48",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190671,190671-dd83eb2f8bc169494cc74a4b3791b366.jpg,3,"190671-dd83eb2f8bc169494cc74a4b3791b366.jpg, 190671-043f56485e68f03a5fcea93e51d3223e.jpg, 190671-d194e34ccfb46ef7c6dcde416e22c617.jpg",pants,MR SPORT 2,,154.4,193,154.4,193,5134012,False,True,190671-043f56485e68f03a5fcea93e51d3223e.jpg,154.4,False,193,/az/products/marina-rinaldi-sport-2a-duz-bicimli-salvar-190671,2022-23,it,False,IT,Sport 2A düz biçimli şalvar,3,Premium
RACCOLTA,"50, 52, 54",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190001,190001-cce8281bb399ba5c468bd2821e23f558.jpg,4,"190001-cce8281bb399ba5c468bd2821e23f558.jpg, 190001-4c4b6c813eff068120dde6d0446eb6ac.jpg, 190001-bf18446ca9da1316f28166ccc7fa3c48.jpg, 190001-eb1f55a6919e2f3a4b56fab633498499.jpg",pants,MR SPORT 1,,154.4,193,154.4,193,5133233,False,True,190001-4c4b6c813eff068120dde6d0446eb6ac.jpg,154.4,False,193,/az/products/marina-rinaldi-duz-bicimli-salvar-190001,2023-24,it,False,IT,Düz biçimli şalvar,3,Premium
D4PZ1,"26, 24, 25, 29",,Guess,/az/brands/guess,GUESS,wom,20,,False,189731,189731-8ee66cc4f7341e4f4a799b015869b8ec.jpg,3,"189731-8ee66cc4f7341e4f4a799b015869b8ec.jpg, 189731-2250d2b33ce2b4cd1eb0f2099abcd6a3.jpg, 189731-e2cd235fedf69385dc53ff5996abff13.jpg",jeans,RTW,,76,95,76,95,W2YAJ2,False,True,189731-2250d2b33ce2b4cd1eb0f2099abcd6a3.jpg,76,False,95,/az/products/guess-dar-bicimli-denim-salvar-189731,2022-23,denim,True,DENIM,Dar biçimli denim şalvar,4,Premium
D32J7,"25, 26, 28",,Guess,/az/brands/guess,GUESS,woman,50,,False,174757,174757-564860e02676b1b1992f1d0c90d8c4cf.jpg,5,"174757-564860e02676b1b1992f1d0c90d8c4cf.jpg, 174757-98345be4d2dbf2f97d23c3ff48d9df66.jpg, 174757-69cd1b2b70e72efc9e24afc60ac4b685.jpg, 174757-945a222fc0b8658bd411a105c857c85f.jpg, 174757-8f741be596f95d415ad6e934ed4e8ad1.jpg",denim pant,Jeans,,57.5,115,57.5,115,W02A46,False,True,174757-98345be4d2dbf2f97d23c3ff48d9df66.jpg,57.5,False,115,/az/products/guess-dar-bicimli-denim-salvar-174757,2020,denim,True,DENIM,Dar biçimli denim şalvar,3,Premium
1,"XS, S, M",,Joseph,/az/brands/joseph,Joseph,wom,20,,False,190529,190529-d8a8da3054b01b074eaf30b6163afaa7.jpg,4,"190529-d8a8da3054b01b074eaf30b6163afaa7.jpg, 190529-36a3290307d1654f051bcd85a0699b72.jpg, 190529-89fbb819200c069339bf27ce2a067659.jpg, 190529-a5eccd2f1153db46549db82e97ef963e.jpg",trousers,RTW,,374.4,468,374.4,468,JF006939,False,True,190529-36a3290307d1654f051bcd85a0699b72.jpg,374.4,False,468,/az/products/joseph-yun-salvar-190529,2023-24,xl,False,XL,Yun şalvar,3,Premium
ICEBERG,"48, 50, 52",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,189865,189865-44e5b443268f0d2b0a08360fd82633c2.jpg,4,"189865-44e5b443268f0d2b0a08360fd82633c2.jpg, 189865-c7c27ee4dd06f7a8aa96b0b5d4b6d53a.jpg, 189865-d7612c41591c092e6c6c1d390cf96d1a.jpg, 189865-e055a0e57263a5ec8f407e9788415c9d.jpg",jeans,MR SPORT 1,,198.4,248,198.4,248,5183253,False,True,189865-c7c27ee4dd06f7a8aa96b0b5d4b6d53a.jpg,198.4,False,248,/az/products/marina-rinaldi-genis-balaqli-denim-salvar-189865,2023-24,it,False,IT,Geniş balaqlı denim şalvar,3,Premium
Swanson,XL,,Jenny Packham,/az/brands/jennypackham,Jenny Packham,wom,20,,False,190148,190148-e9a4795dcc5b697946bbb26f79cd906d.jpg,3,"190148-e9a4795dcc5b697946bbb26f79cd906d.jpg, 190148-8fcecd5ac2d664836f4ba6d447f560df.jpg, 190148-8c337f93cde19636b6d8bd33383e155a.jpg",dress,RTW,,1576.8,1971,1576.8,1971,BBD102L,False,True,190148-8fcecd5ac2d664836f4ba6d447f560df.jpg,1576.8,False,1971,/az/products/swanson-muncuqlu-ziyafet-donu-190148,2023-24,xl,False,XL,Swanson muncuqlu ziyafət donu,1,Premium
DIONE,"XS, S, M",,Nanushka,/az/brands/nanushka,Nanushka ,wom,20,,False,189835,189835-711697a928548c59104b7d99ac5af0de.jpg,3,"189835-711697a928548c59104b7d99ac5af0de.jpg, 189835-454155dd04fff0255c9e64553a82d3d7.jpg, 189835-508c6ac59a2e2e7c3dec67ee91f03dd5.jpg",dress,RTW,,396,495,396,495,NW23PFDR00699,False,True,189835-454155dd04fff0255c9e64553a82d3d7.jpg,396,False,495,/az/products/nanushka--midi-don-189835,2023-24,xl,False,XL,Dione midi don,3,Premium
TAMBUTO,"40, 44, 48",,MaxMara,/az/brands/maxmara,Max Mara,wom,20,,False,191385,191385-bb927257a5e60042ef0a3390d7e99e23.jpg,3,"191385-bb927257a5e60042ef0a3390d7e99e23.jpg, 191385-ffb319488c07412896c74a939bc7dd14.jpg, 191385-1c524b8190d186ee53d0afdd8d7a98b6.jpg",skirt,MAXMARA 1^ USCITA,,491.2,614,491.2,614,2311060539600,False,True,191385-ffb319488c07412896c74a939bc7dd14.jpg,491.2,False,614,/az/products/maxmara-tambuto-pliseli-ipek-midi-etek-191385,2023-24,it,False,IT,Tambuto pliseli ipək midi ətək,3,Premium
124REOPARD,34,,Maje,/az/brands/maje,Maje,wom,20,,False,189718,189718-1b3705bc0fd1d83060224f1d3384ba6c.jpg,6,"189718-1b3705bc0fd1d83060224f1d3384ba6c.jpg, 189718-e723c09cdee59faa0c584c21fb3a2664.jpg, 189718-4d6a048d52f893570c9ff29edb977b49.jpg, 189718-fa28199dd350baef2984d91f283f4d0c.jpg, 189718-55cb575a3ac45231a598b630e3ced799.jpg, 189718-a30fb4f8f36f447a5a17ee0a0e85b23e.jpg",dress,RTW,,255.2,319,255.2,319,MFPRO03832,False,True,189718-e723c09cdee59faa0c584c21fb3a2664.jpg,255.2,False,319,/az/products/maje-leopard-printli-sifon-don-189718,2024-25,eu,False,EU,Leopard printli şifon don,1,Premium
539YL,S,,Moncler,/az/brands/moncler,Moncler,wom,20,,False,191288,191288-abcb3977661c454f45e93470b954ebfa.jpg,4,"191288-abcb3977661c454f45e93470b954ebfa.jpg, 191288-36d38dd632b3300e2eda096406e4862e.jpg, 191288-bfb394481d22687d23b75107b3ced05c.jpg, 191288-9d2d4dd6c89bc3d2a1ae70a25f5a578c.jpg",shorts,RTW,,259.2,324,259.2,324,H20982B00001,False,True,191288-36d38dd632b3300e2eda096406e4862e.jpg,259.2,False,324,/az/products/moncler-day-namic-sort-191288,2022-23,xl,False,XL,DAY-NAMIC şort,1,Premium
1,38,,Elie Saab,/az/brands/eliesaab,Elie Saab,wom,20,,False,179997,179997-f7e98d6669387a0f4c88911fac13fac4.jpg,4,"179997-f7e98d6669387a0f4c88911fac13fac4.jpg, 179997-c063f0b0e99e24dd9479eca843c918cb.jpg, 179997-9f1e5e6d93deefbf5e3cb12dc560e9af.jpg, 179997-8dd81226941532536a8e5c1ac64272a8.jpg",jumpsuit,RTW,,1401.6,1752,1401.6,1752,13121,False,True,179997-c063f0b0e99e24dd9479eca843c918cb.jpg,1401.6,False,1752,/az/products/elie-saab-lelekli-kombinezon-179997,2022-23,eu,False,EU,Lələkli kombinezon,1,Premium
MAGNETE,"M, S",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190704,190704-83f8af19b4ba4c063e8d25f4ba93b90b.jpg,5,"190704-83f8af19b4ba4c063e8d25f4ba93b90b.jpg, 190704-2bdaff5c3629aa0f192ad682558c18f2.jpg, 190704-265fc37159555c386c884fb1856f1956.jpg, 190704-f23c2d6f1b6ae7a0cb1a17f892e03cc6.jpg, 190704-5973ebf9f778924f1bb76615048636c3.jpg",knitwear,MR SPORT 2,,184,230,184,230,5344062,False,True,190704-2bdaff5c3629aa0f192ad682558c18f2.jpg,184,False,230,/az/products/marina-rinaldi-zolaqli-kardiqan-190704,2022-23,xl,False,XL,Zolaqlı kardiqan,2,Premium
FILOMENA,52,,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190886,190886-4ad421dda4f613bf6aa9c8e2b206c0fb.jpg,4,"190886-4ad421dda4f613bf6aa9c8e2b206c0fb.jpg, 190886-552b59e951fe9dc4ed801b149a23ad66.jpg, 190886-6638e7a0b65038149e7fc692d36043de.jpg, 190886-bf9d169c761349e50cd3a83ffa58a567.jpg",blouse,MARINA RINALD 1,,300.8,376,300.8,376,2193153,False,True,190886-552b59e951fe9dc4ed801b149a23ad66.jpg,300.8,False,376,/az/products/marina-rinaldi-naxisli-ipek-sifon-bluz-190886,2023-24,it,False,IT,Naxışlı ipək şifon bluz,1,Premium
FEDORA,"46, 48, 50",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190055,190055-543e571b5e90601e2c0a689ce5e9fffe.jpg,4,"190055-543e571b5e90601e2c0a689ce5e9fffe.jpg, 190055-4eda157ffdf1f4a748906220dc210fe0.jpg, 190055-1318c7d45f47229257c5a8d2e5816ec9.jpg, 190055-7bb14ff6650960dd7d43960a1779873d.jpg",blouse,MARINA RINALD 1,,227.2,284,227.2,284,2193123,False,True,190055-4eda157ffdf1f4a748906220dc210fe0.jpg,227.2,False,284,/az/products/marina-rinaldi-fedora-bluz-190055,2023-24,eu,False,EU,Fedora bluz,3,Premium
1,"XS, S",,Rag&Bone,/az/brands/ragbone,Rag & Bone,wom,20,,False,190082,190082-419d0ebe999c3d5fdf8dcc3824dcd179.jpg,4,"190082-419d0ebe999c3d5fdf8dcc3824dcd179.jpg, 190082-fb4ddfff64c0114e3110b742d46984a3.jpg, 190082-12623e02c277fda3ad8d8a29405aaa9d.jpg, 190082-6a9b1a143c1f109a673d4417aa1d3710.jpg",dress,RTW,,268,335,268,335,WAC23P3004LC04,False,True,190082-fb4ddfff64c0114e3110b742d46984a3.jpg,268,False,335,/az/products/ragbone-irina-midi-don-190082,2023-24,xl,False,XL,Irina midi don,2,Premium
MIRTO,"38, 40, 42, 44, 46",,MaxMara,/az/brands/maxmara,Max Mara,wom,20,,False,190346,190346-35754f5b49eebc30c08f1caa7fed5728.jpg,4,"190346-35754f5b49eebc30c08f1caa7fed5728.jpg, 190346-961f2e9436685f2446bb4cd87fe8ff2d.jpg, 190346-d080932b36feaf86c7941eb593021d59.jpg, 190346-96fa009d2fc1972e091dda88e611f0cd.jpg",dress,SPORTMAX 1^ USCITA,,385.6,482,385.6,482,2322261039600,False,True,190346-961f2e9436685f2446bb4cd87fe8ff2d.jpg,385.6,False,482,/az/products/maxmara-kesikli-midi-don-190346,2023-24,it,False,IT,Kəsikli midi don,5,Premium
DAINO,60,,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,191453,191453-1db5f2f014b72ef211ac58a1392a9998.jpg,2,"191453-1db5f2f014b72ef211ac58a1392a9998.jpg, 191453-1e58948ea9a0e9263262f80f7af969bb.jpg",dress,MARINA RINALD 1,,217.6,272,217.6,272,2223232,False,True,191453-1e58948ea9a0e9263262f80f7af969bb.jpg,217.6,False,272,/az/products/marina-rinaldi-ketan-midi-don-191453,2022-23,it,False,IT,Kətan midi don,1,Premium
ADONE,"S, M",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190685,190685-a74f65230eb094c7269f8babf3e8aac4.jpg,4,"190685-a74f65230eb094c7269f8babf3e8aac4.jpg, 190685-98d1e8b691830f9f4b61d995514dfe25.jpg, 190685-4240c430cb22e6702bd876449f32a8c2.jpg, 190685-8cd1138abc6faf838a13d2f312c4b288.jpg",knitwear,MR VOYAGE 2,,288,360,288,360,3364243,False,True,190685-98d1e8b691830f9f4b61d995514dfe25.jpg,288,False,360,/az/products/marina-rinaldi-yun-qarisimli-cemper-190685,2023-24,xl,False,XL,Yun qarışımlı cemper,2,Premium
NIGELLA,"38, 40, 42, 44",,MaxMara,/az/brands/maxmara,Max Mara,wom,20,,False,190593,190593-6325a5ef31c6d4371c6725e7c8e5a242.jpg,4,"190593-6325a5ef31c6d4371c6725e7c8e5a242.jpg, 190593-f1df98329f5c10ed173199d330144a64.jpg, 190593-1771bce584a033d0930c5e9bd3be9f32.jpg, 190593-bdca6ebf27a578cc70ab94a7c59ffb69.jpg",skirt,SPORTMAX 1^ USCITA,,240.8,301,240.8,301,2321061239600,False,True,190593-f1df98329f5c10ed173199d330144a64.jpg,240.8,False,301,/az/products/maxmara-damali-mini-etek-190593,2023-24,it,False,IT,Damalı mini ətək,4,Premium
DOLCE,"M, M, L",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,191298,191298-435eda4e47e9edab481b631da61b9c30.jpg,5,"191298-435eda4e47e9edab481b631da61b9c30.jpg, 191298-5457f2ddda4109f89c91700e023ca940.jpg, 191298-ccadd2b050a8cd2eefb878b5527da0d3.jpg, 191298-8f3917fa07c6eb196a4a421b06ee67ca.jpg, 191298-9e1cca1564e5b4050198d62a6e1402ff.jpg",dress,MR ELEGANTE 1,,543.2,679,543.2,679,4223683,False,True,191298-5457f2ddda4109f89c91700e023ca940.jpg,543.2,False,679,/az/products/marina-rinaldi-naxisli-ve-payetli-maksi-don-191298,2023-24,xl,False,XL,Naxışlı və payetli maksi don,3,Premium
HAZINA,"S, M",,Nanushka,/az/brands/nanushka,Nanushka ,wom,20,,False,190359,190359-5b9cbe66af213f84018a47a53bfd5566.jpg,4,"190359-5b9cbe66af213f84018a47a53bfd5566.jpg, 190359-527bef9a0fc5b0bfb97f5a463c5684d8.jpg, 190359-61c9ebd269d084c828340465f7cb466e.jpg, 190359-7fd772200070c39e269980b626d98db1.jpg",dress,RTW,,473.6,592,473.6,592,NW23FWDR00899,False,True,190359-527bef9a0fc5b0bfb97f5a463c5684d8.jpg,473.6,False,592,/az/products/nanushka-hazina-bogazli-maksi-don-190359,2023-24,xl,False,XL,Hazina boğazlı maksi don,2,Premium
CONSULTO,"S, M",,Max&Co,/az/brands/maxco,MAX&Co.,wom,20,,False,190219,190219-c19a971cdc7cfc5b483dfab214588f54.jpg,4,"190219-c19a971cdc7cfc5b483dfab214588f54.jpg, 190219-be45cec08f56c6af31f7b051749ad134.jpg, 190219-c19a939f2479a5aa3c9582c2cb5d9d37.jpg, 190219-93e8b48ceb851106c79cf31cefd8184c.jpg",shorts,MAX&CO.,,100,125,100,125,77840223,False,True,190219-be45cec08f56c6af31f7b051749ad134.jpg,100,False,125,/az/products/maxco-cicek-naxisli-bermuda-sort-190219,2023-24,xl,False,XL,Çiçək naxışlı bermuda şort,2,Premium
PALAIS,XS,,Max&Co,/az/brands/maxco,MAX&Co.,wom,20,,False,190555,190555-d10bbf29152eef92f9fb20b74950adef.jpg,3,"190555-d10bbf29152eef92f9fb20b74950adef.jpg, 190555-ed5422a42dc53ce58bd3bd6c43aee5c7.jpg, 190555-02ea97787661f71a2ceaa94adbc20b5a.jpg",t-shirt,&COLLABORATION HUB,,76,95,76,95,C9745022,False,True,190555-ed5422a42dc53ce58bd3bd6c43aee5c7.jpg,76,False,95,/az/products/max-co-printli-t-shirt-190555,2022-23,xl,False,XL,Printli T-shirt,1,Premium
FILM,"50, 54",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190854,190854-2ec9bc2131f7ea7cb92ed220beb7461e.jpg,4,"190854-2ec9bc2131f7ea7cb92ed220beb7461e.jpg, 190854-78ddd7f463f361efbeb915cbe51e8d20.jpg, 190854-11d1471a1abcd2bc709eec2170466fcc.jpg, 190854-158eceed68ce6e68ed69ce6ceb04a134.jpg",blouse,MR ELEGANTE 1,,446.4,558,446.4,558,4193243,False,True,190854-78ddd7f463f361efbeb915cbe51e8d20.jpg,446.4,False,558,/az/products/yariseffaf-ipek-bluz-190854,2023-24,it,False,IT,Yarışəffaf ipək bluz,2,Premium
TRACIA,"36, 38, 40, 44, 46, 48",,MaxMara Weekend,/az/brands/weekendmaxmara,Weekend Max Mara,wom,20,,False,189542,189542-3afd9b98f04984ec7dbb9e7acb0a988d.jpg,4,"189542-3afd9b98f04984ec7dbb9e7acb0a988d.jpg, 189542-b212d23287b2fcbcb11c0ff7888fbf4e.jpg, 189542-debaa207c0511b2916b23108e8b0ff76.jpg, 189542-c913e9adace09e3e19e37adcb1380bf2.jpg",dress,WEEKEND 1^ USCITA,,230.4,288,230.4,288,2352260339600,False,True,189542-b212d23287b2fcbcb11c0ff7888fbf4e.jpg,230.4,False,288,/az/products/maxmara-weekend-qolsuz-georgette-don-189542,2023-24,it,False,IT,Qolsuz georgette don,6,Premium
BALTICO,48,,MaxMara,/az/brands/maxmara,Max Mara,wom,20,,False,191357,191357-b8465e2f61b32ebad6fe4568d3c2be45.jpg,3,"191357-b8465e2f61b32ebad6fe4568d3c2be45.jpg, 191357-681a2401c9fb897c1f8a08b75e308619.jpg, 191357-f575c00a488a73fb5182565a9332be36.jpg",dress,ELEGANTE STUDIO,,408.8,511,408.8,511,62260424650,False,True,191357-681a2401c9fb897c1f8a08b75e308619.jpg,408.8,False,511,/az/products/maxmara-ipek-midi-don-191357,2022-23,it,False,IT,İpək midi don,1,Premium
BIGNE,54,,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190118,190118-7ea095af33f093f727cd8e249b7a4538.jpg,4,"190118-7ea095af33f093f727cd8e249b7a4538.jpg, 190118-e1df7b4a8f8c21b94617105e2398e43d.jpg, 190118-8ffb6339f6de701c0e89e1f6879d64f3.jpg, 190118-779b67c24b0dc9e3147370eceb9d73ae.jpg",blouse,MARINA RINALD 1,,198.4,248,198.4,248,2113143,False,True,190118-e1df7b4a8f8c21b94617105e2398e43d.jpg,198.4,False,248,/az/products/marina-rinaldi-cicek-naxisli-bluz-190118,2023-24,it,False,IT,Çiçək naxışlı bluz,1,Premium
ABISSALE,L,,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190109,190109-31e25f06015e09dbc827b69443c9ed61.jpg,4,"190109-31e25f06015e09dbc827b69443c9ed61.jpg, 190109-cd793b993e451a41b521c1484d70fddc.jpg, 190109-b5a70e4f1d4044ab2a7b695573ae614e.jpg, 190109-5a4a44c5a166d738ad00cad2872f76ac.jpg",knitwear,MR VOYAGE 1,,201.6,252,201.6,252,3363322,False,True,190109-cd793b993e451a41b521c1484d70fddc.jpg,201.6,False,252,/az/products/kontrast-hasiyeli-cemper-190109,2022-23,xl,False,XL,Kontrast haşiyəli cemper,1,Premium
ROSMARY,"46, 50",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,189771,189771-e1e390bf6a5802dc0f44e7459a49ac48.jpg,2,"189771-e1e390bf6a5802dc0f44e7459a49ac48.jpg, 189771-8ec888da1e75d5b4620ac90c490ac4a9.jpg",top,MARINA RINALD 2,,186.4,233,186.4,233,2864063,False,True,189771-8ec888da1e75d5b4620ac90c490ac4a9.jpg,186.4,False,233,/az/products/gupurlu-rosmary-top-189771,2023-24,eu,False,EU,Güpurlu Rosmary top,2,Premium
DENICE,"XS, S, M",,Nanushka,/az/brands/nanushka,Nanushka ,wom,20,,False,190073,190073-303c4a71d8118149ae02240979cbf290.jpg,4,"190073-303c4a71d8118149ae02240979cbf290.jpg, 190073-e92a32d13671f57b94758a6db2a1c53f.jpg, 190073-ac142415646aa60a79e101591f0d00db.jpg, 190073-54888380924da797f7e5a92c0f06cc93.jpg",dress,RTW,,540,675,540,675,NW23PFDR00576,False,True,190073-e92a32d13671f57b94758a6db2a1c53f.jpg,540,False,675,/az/products/nanushka-dar-bicimli-midi-don-190073,2023-24,xl,False,XL,Dar biçimli midi don,3,Premium
BAROLO,"48, 50",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190869,190869-f728ffed7ca050514d580cc2259b4079.jpg,4,"190869-f728ffed7ca050514d580cc2259b4079.jpg, 190869-c9dbb3046169ee9fb8ddf87a3c04d7d3.jpg, 190869-d75c1009862b60118505f4a17a2c8d99.jpg, 190869-0c89fbf3b63c989092058fd8e5931cb7.jpg",top,MR ELEGANTE 1,,210.4,263,210.4,263,4113043,False,True,190869-c9dbb3046169ee9fb8ddf87a3c04d7d3.jpg,210.4,False,263,/az/products/marina-rinaldi-barolo-top-190869,2023-24,eu,False,EU,Barolo top,2,Premium
Leo 2,"XS/UK8, S, M",,Rixo,/az/brands/rixo,Rixo,wom,20,,False,189796,189796-15ea9f995f2b238b24e03629414fdc93.jpg,4,"189796-15ea9f995f2b238b24e03629414fdc93.jpg, 189796-ed161f12b58fef081437d9abe4f66e75.jpg, 189796-b3c846d9179c29711fce5c156f898562.jpg, 189796-504f1442370759148746199dc7da1056.jpg",dress,RTW,,655.2,819,655.2,819,010.01984.223.02766,False,True,189796-ed161f12b58fef081437d9abe4f66e75.jpg,655.2,False,819,/az/products/rixo-leo-mini-don-189796,2023-24,xl,False,XL,Leo mini don,3,Premium
GRECIA,"S, M, L, XL",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190579,190579-3adfb34340e4c004d1dabe1bb5b953d1.jpg,3,"190579-3adfb34340e4c004d1dabe1bb5b953d1.jpg, 190579-72a646c46ae24beb0c0ab1cefb535e03.jpg, 190579-857e46557b54e123a7b4758d39289fd2.jpg",dress,CAPSULE MR,,243.2,304,243.2,304,2324053,False,True,190579-72a646c46ae24beb0c0ab1cefb535e03.jpg,243.2,False,304,/az/products/marina-rinaldi-aciq-ciyinli-midi-don-190579,2023-24,xl,False,XL,Açıq çiyinli midi don,4,Premium
RAPPORTO,"50, 52",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190949,190949-d0c4a82452bb93c3bdc87b7c4565f59d.jpg,4,"190949-d0c4a82452bb93c3bdc87b7c4565f59d.jpg, 190949-e3c68e20d07b2dc5e6348f5ccc1d4206.jpg, 190949-f533e52435ce230e1ec9f142cf791770.jpg, 190949-d8f511f78982f4a9c64d34b4847bbaf9.jpg",pants,MR VOYAGE 2,,180,225,180,225,3134103,False,True,190949-e3c68e20d07b2dc5e6348f5ccc1d4206.jpg,180,False,225,/az/products/marina-rinaldi-duz-bicimli-salvar-190949,2023-24,it,False,IT,Düz biçimli şalvar,2,Premium
DOROTHY,"50, 52, 54, 56",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,wom,20,,False,190637,190637-f6ace25c8f7881e3b4fc3b836297066a.jpg,4,"190637-f6ace25c8f7881e3b4fc3b836297066a.jpg, 190637-4cae325578fd9264d913690dfd924d4a.jpg, 190637-e506ac9a2531a8869d39ec109a9a5068.jpg, 190637-f3d44d5dbae332109ca5959e74a03b3c.jpg",dress,MARINA RINALD 1,,236,295,236,295,2223083,False,True,190637-4cae325578fd9264d913690dfd924d4a.jpg,236,False,295,/az/products/marina-rinaldi-v-yaxali-midi-don-190637,2023-24,it,False,IT,V-yaxalı midi don,4,Premium
HOYO,"42, 44",,MaxMara,/az/brands/maxmara,Max Mara,wom,20,,False,191248,191248-bb1ac71192818b84b78662d601248255.jpg,5,"191248-bb1ac71192818b84b78662d601248255.jpg, 191248-68b7a44c4929a6947d7c30413e0571b5.jpg, 191248-4c468b76622c3da213759784f06fe802.jpg, 191248-895e99326f157104588399ed42a24c24.jpg, 191248-02473344c58b5f74c4c33be5d426c445.jpg",dress,PIANOFORTE,,967.2,1209,967.2,1209,2312260737600,False,True,191248-68b7a44c4929a6947d7c30413e0571b5.jpg,967.2,False,1209,/az/products/maxmara-hoyo-ipek-satin-maksi-don-191248,2023-24,it,False,IT,Hoyo ipək-satin maksi don,2,Premium
